번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
7565,535000001020210001,1,영업/정상,0000,정상,,경상남도 김해시 장유동 839-2,"경상남도 김해시 율하6로 67, 201호 (장유동)",51022.0,율하 다나동물병원,2021-05-08 00:22:56.0,,
7575,401000001020210002,1,영업/정상,0000,정상,,경기도 시흥시 대야동 693 시흥 센트럴 푸르지오,"경기도 시흥시 수인로3312번길 16, 상가T동 2층 227~228호 (대야동, 시흥 센트럴 푸르지오)",14911.0,시흥i동물병원,2021-07-01 02:40:00.0,,
7578,322000001020210005,1,영업/정상,0000,정상,,서울특별시 강남구 자곡동 670 강남센터뷰,"서울특별시 강남구 밤고개로 223, 강남센터뷰 103,104호 (자곡동)",6370.0,얼바인동물병원,2021-06-03 02:40:00.0,,
7585,508000001020210004,1,영업/정상,0000,정상,,경상북도 구미시 산동읍 신당리 1417,"경상북도 구미시 산동읍 신당1로4길 20, 탑클래스 1동 202호",39464.0,구미 산동 아이엔 동물병원,2021-06-15 00:22:55.0,,
7600,452000001020210002,1,영업/정상,0000,정상,,충청남도 아산시 탕정면 명암리 929-2,"충청남도 아산시 탕정면 탕정면로22번길 15-5, 1층",31456.0,해듬동물병원,2021-05-12 00:23:08.0,,
7686,535000001019940003,1,영업/정상,0000,정상,,경상남도 김해시 한림면 명동리 934-4,경상남도 김해시 한림면 김해대로1271번길 5,50851.0,김해축협동물병원,2021-11-24 02:40:00.0,,
7896,553000001020200002,1,영업/정상,0000,정상,,경기도 화성시 산척동 728-3,경기도 화성시 동탄순환대로 127-19 (산척동),18505.0,동탄호수동물병원,2020-09-24 02:40:00.0,,
7897,553000001020200003,1,영업/정상,0000,정상,,경기도 화성시 산척동 727-4,"경기도 화성시 동탄대로6길 15, 201~204호 (산척동)",18501.0,이음동물의료센터,2020-08-29 02:40:00.0,,
8268,562000001020180002,1,영업/정상,0000,정상,,경기도 용인시 처인구 남사면 아곡리 694번지 한숲스퀘어옐로우 A동 113호,"경기도 용인시 처인구 남사면 한숲로 45, 한숲스퀘어옐로우 A동 113호",17117.0,숲속동물병원,2018-10-03 02:35:32.0,,
8273,573000001020200002,1,영업/정상,0000,정상,,충청북도 청주시 흥덕구 가경동 2225,"충청북도 청주시 흥덕구 서현로 90, 스카이타워 1층 (가경동)",28382.0,가경 나음 동물병원,2021-06-18 02:40:00.0,,
8277,323000001020200004,1,영업/정상,0000,정상,,서울특별시 송파구 문정동 652-5 문정아이파크,"서울특별시 송파구 법원로4길 6, 문정아이파크 128-9호 (문정동)",5855.0,동물병원알루,2020-09-17 00:23:12.0,,
8279,566000001020200004,1,영업/정상,0000,정상,,충청남도 천안시 서북구 성성동 674,"충청남도 천안시 서북구 성성8로 4, 센텀빌딩 2층 (성성동)",31078.0,레이크동물의료센터,2020-09-17 00:23:12.0,,
8283,372000001020200001,1,영업/정상,0000,정상,,울산광역시 북구 송정동 1235-4,"울산광역시 북구 박상진11로 1, 203,204,205호 (송정동)",44236.0,잘하는 동물메디컬센터,2022-01-05 02:40:00.0,,
8303,546000001020200001,1,영업/정상,0000,정상,,경상남도 함양군 서상면 상남리 1782 가축유전자원센터,"경상남도 함양군 서상면 덕유월성로 224, 가축유전자원센터",50000.0,가축유전자원센터 동물병원,2020-10-31 00:23:09.0,,
8315,378000001020200007,1,영업/정상,0000,정상,,경기도 성남시 수정구 신흥동 6953,"경기도 성남시 수정구 수정로 291, 포레스티아 서문상가 1층 101호 (신흥동)",13260.0,모아 동물병원,2020-11-20 00:23:07.0,,
8325,340000001020210001,1,영업/정상,0000,정상,,"부산광역시 기장군 일광면 삼성리 830-8 스타타워Ⅱ, 301,302호","부산광역시 기장군 일광면 해빛6로 85-4, 스타타워Ⅱ 3층 301,302호",46048.0,일광해빛동물병원,2021-02-20 00:23:02.0,,
8337,394000001020210001,1,영업/정상,0000,정상,,경기도 고양시 덕양구 향동동 489-11,"경기도 고양시 덕양구 꽃내음1길 128, 101호 (향동동)",10545.0,서울하은동물병원,2021-03-07 00:23:00.0,,
8345,417000001020210001,1,영업/정상,0000,정상,,경기도 양평군 양평읍 공흥리 730-7 103호,"경기도 양평군 양평읍 중앙로 53, 1층 103호",12551.0,팜스플랜동물병원(출장전문),2021-10-17 02:40:00.0,,
8364,340000001020210002,1,영업/정상,0000,정상,,"부산광역시 기장군 일광면 삼성리 825-2 일광제일프라자, 2층 203호","부산광역시 기장군 일광면 해빛로 13, 일광제일프라자 2층 203호",46048.0,바른진료 동물병원,2021-03-28 00:22:59.0,,
8377,432000001020210001,1,영업/정상,0000,정상,,강원도 양구군 국토정중앙면 심포리 333-28,강원도 양구군 국토정중앙면 소양석현길 118-8,24517.0,정중앙동물병원,2021-03-19 00:22:59.0,,
8495,515000001020200002,1,영업/정상,0000,정상,,경상북도 의성군 봉양면 화전리 78-8,경상북도 의성군 봉양면 봉호로 2,37362.0,다호동물병원,2020-08-06 00:23:14.0,,
8578,445000001020140001,1,영업/정상,0000,정상,,충청북도 진천군 덕산읍 용몽리 579-99,충청북도 진천군 덕산읍 용몽로 34,27853.0,한마음 동물병원,2020-12-12 02:40:00.0,,
8624,394000001020060012,1,영업/정상,0000,정상,,경기도 고양시 덕양구 삼송동 293 310호,"경기도 고양시 덕양구 삼송로 222, 헤리엇오피스 310호 (삼송동)",10592.0,피그만클리닉,2020-12-17 02:40:00.0,,
8724,554000001020160002,1,영업/정상,0000,정상,,경기도 광주시 곤지암읍 건업리 447-12,경기도 광주시 곤지암읍 광여로 779-2,12720.0,도그파파,2021-05-27 02:40:00.0,,
8760,399000001019910001,1,영업/정상,0000,정상,,경기도 남양주시 다산동 6103-5 다산진건지구 F2-4-6,"경기도 남양주시 다산중앙로82번길 49-3, 다산진건지구 F2-4-6 103호 (다산동)",12285.0,성심동물병원,2021-11-27 02:40:00.0,,
8804,399000001020160001,1,영업/정상,0000,정상,,경기도 남양주시 다산동 6060 리더스퀘어 604호,"경기도 남양주시 다산중앙로123번길 22-8, 리더스퀘어 604호 (다산동)",12248.0,부영 동물병원,2021-03-10 02:40:00.0,,
8890,315000001020100004,1,영업/정상,0000,정상,,서울특별시 강서구 마곡동 799-2 푸리마타워,"서울특별시 강서구 공항대로 190, 푸리마타워 219호 (마곡동)",7631.0,땅콩 동물병원,2021-03-27 02:40:00.0,,
9198,307000001020140001,1,영업/정상,0000,정상,,서울특별시 성북구 장위동 319번지 꿈의숲코오롱하늘채아파트 105동 112호,"서울특별시 성북구 돌곶이로 220, 105동 112호 (장위동, 꿈의숲코오롱하늘채아파트)",2757.0,꿈의숲동물병원,2019-04-26 02:40:00.0,,
9333,452000001020210001,1,영업/정상,0000,정상,,충청남도 아산시 풍기동 485,"충청남도 아산시 온천대로 1676, 1층 (풍기동)",31528.0,아산아이윌24시동물메디컬센터,2021-08-13 02:40:00.0,,
