번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
485,409000001020050001,3,폐업,0002,폐업,,경기도 김포시 장기동 1315번지,,,우리 동물병원,2018-08-31 23:59:59.0,,
494,452000001020060001,3,폐업,0002,폐업,,충청남도 아산시 온천동 81-15  번지,,,라라동물병원,2018-08-31 23:59:59.0,,
495,452000001019730001,3,폐업,0002,폐업,,충청남도 아산시 온천동 233번지,,,중앙동물병원,2018-08-31 23:59:59.0,,
501,458000001019860001,3,폐업,0002,폐업,,충청남도 서천군 한산면 지현리 243-2   번지,,,최가축병원,2018-08-31 23:59:59.0,,
509,463000001019600001,3,폐업,0002,폐업,,충청남도 당진시 읍내동 615번지,,,당진가축병원,2018-08-31 23:59:59.0,,
512,463000001020040001,3,폐업,0002,폐업,,충청남도 당진시 읍내동 219-54  번지,,,중앙동물병원,2018-08-31 23:59:59.0,,
518,460000001019790001,3,폐업,0002,폐업,,충청남도 홍성군 홍성읍 대교리 387-5번지,,,동우동물병원,2018-08-31 23:59:59.0,,
523,451000001019750001,3,폐업,0002,폐업,,충청남도 보령시 웅천읍 대창리 429-10번지,,,웅천동물병원,2018-08-31 23:59:59.0,,
527,450000001020030015,3,폐업,0002,폐업,,충청남도 공주시 신관동 601-3,,,젖소친구들,2018-08-31 23:59:59.0,,
533,453000001019730001,3,폐업,0002,폐업,,충청남도 서산시 동문동 886번지,,,서산가축병원,2018-08-31 23:59:59.0,,
534,453000001019750001,3,폐업,0002,폐업,,충청남도 서산시 읍내동 139번지,,,서울,2018-08-31 23:59:59.0,,
535,453000001019760001,3,폐업,0002,폐업,,충청남도 서산시 동문동 537-2 번지,,,서산,2018-08-31 23:59:59.0,,
541,450000001020030010,3,폐업,0002,폐업,,충청남도 공주시 신관동 601,,,금강,2018-08-31 23:59:59.0,,
542,558000001020060001,3,폐업,0002,폐업,,충청남도 계룡시 엄사면 엄사리 211-3,,,충남동물병원,2018-08-31 23:59:59.0,,
545,451000001020050001,3,폐업,0002,폐업,,충청남도 보령시 대천동 433-13,,,대천동물병원,2021-09-18 02:40:00.0,,
546,451000001020060001,3,폐업,0002,폐업,,충청남도 보령시 대천동 433-17  번지,,,대천동물병원,2018-08-31 23:59:59.0,,
547,451000001020120002,3,폐업,0002,폐업,,충청남도 보령시 웅천읍 구룡리 산 2-1번지,,,보령축협동물병원,2018-08-31 23:59:59.0,,
549,454000001020040002,3,폐업,0002,폐업,,충청남도 논산시 강경읍 대흥리 46-5   번지,,,황산가축병원,2018-08-31 23:59:59.0,,
554,454000001019810001,3,폐업,0002,폐업,,충청남도 논산시 연무읍 마산리 529-4   번지,,,연무동물병원,2018-08-31 23:59:59.0,,
562,449000001020050005,3,폐업,0002,폐업,,충청남도 천안시 동남구 쌍용동 198-1번지,,,윤 동물병원,2018-08-31 23:59:59.0,,
565,449000001020060004,3,폐업,0002,폐업,,충청남도 천안시 동남구 안서동 447-4   번지,,,으뜸 동물병원,2018-08-31 23:59:59.0,,
567,449000001020060006,3,폐업,0002,폐업,,충청남도 천안시 동남구 쌍용동 759번지,,,한일동물병원,2018-08-31 23:59:59.0,,
568,449000001020070001,3,폐업,0002,폐업,,충청남도 천안시 동남구 영성동 120-1   번지,,,대관령 동물병원,2018-08-31 23:59:59.0,,
574,450000001020060001,3,폐업,0002,폐업,,충청남도 공주시 신관동 256-6,,,금비동물병원,2018-08-31 23:59:59.0,,
