번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
31,546000001020030004,3,폐업,0002,폐업,,경상남도 함양군 수동면 화산리 1251-2,경상남도 함양군 수동면 수동길 17,,중앙동물병원,2021-04-11 02:40:00.0,127.78392823573861,35.522025139314586
32,546000001020030005,3,폐업,0002,폐업,,경상남도 함양군 안의면 금천리 121-3번지,경상남도 함양군 안의면 종로길 5-1,,고려동물병원,2020-04-02 02:40:00.0,127.80976514299988,35.628194463211905
46,449000001020020002,3,폐업,0002,폐업,,충청남도 천안시 서북구 성환읍 성환리 432-4,충청남도 천안시 서북구 성환읍 성환중앙로 18,31016.0,한샘동물병원,2021-05-08 02:40:00.0,127.12655429899394,36.915502187768524
48,449000001020020004,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 85번지 대아@ 상가 102동 105호,"충청남도 천안시 동남구 충절로 42, 102동 105호 (신부동,대아@ 상가)",,대아,2018-08-31 23:59:59.0,127.15459920239154,36.8153412238079
49,449000001020020005,3,폐업,0002,폐업,,충청남도 천안시 동남구 원성동 597-2번지,충청남도 천안시 동남구 원거리9길 4 (원성동),,신대원,2018-08-31 23:59:59.0,127.15151278869259,36.8001959209872
51,449000001020020008,3,폐업,0002,폐업,,충청남도 천안시 동남구 신방동 784-9번지 홈플러스 1층,"충청남도 천안시 동남구 신촌1길 23 (신방동, 홈플러스 1층)",31177.0,쿨펫 천안신방점,2018-08-31 23:59:59.0,127.11757289667655,36.78715279304874
53,449000001020030003,3,폐업,0002,폐업,,충청남도 천안시 서북구 성정동 1485번지 롯데마트 3층,"충청남도 천안시 서북구 성정두정로 1 (성정동,롯데마트 3층)",,아야야 동물병원,2018-08-31 23:59:59.0,127.13777792130976,36.82650437407265
55,449000001020040003,3,폐업,0002,폐업,,충청남도 천안시 서북구 성정동 1123번지 탑존빌딩102호,"충청남도 천안시 서북구 서부대로 696 (성정동,탑존빌딩102호)",,도끄메리쫑 동물병원,2018-08-31 23:59:59.0,127.13069804446484,36.829175064422444
57,461000001020110003,3,폐업,0002,폐업,,충청남도 예산군 예산읍 산성리 304-16번지,충청남도 예산군 예산읍 역전로 121,,닥터차동물병원,2019-12-04 02:40:00.0,126.82687394221192,36.69004572762514
58,461000001020120001,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 770-13번지,충청남도 예산군 고덕면 고덕중앙로 68,,예당가축병원,2018-08-31 23:59:59.0,126.70131684068274,36.745440159966456
59,461000001020130001,3,폐업,0002,폐업,,충청남도 예산군 예산읍 산성리 682-1번지 샤인하우스 206호,"충청남도 예산군 예산읍 역전로125번길 42, 206호 (샤인하우스)",,푸른동물병원,2019-09-01 02:40:00.0,126.82675866003042,36.693253702529816
61,461000001020160001,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 778번지,충청남도 예산군 고덕면 대천3길 30,32403.0,한울산업동물병원,2018-08-31 23:59:59.0,126.7033606366995,36.744391873051924
62,461000001020160003,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 778번지,충청남도 예산군 고덕면 대천3길 30,32403.0,한울산업동물병원,2019-07-03 02:40:00.0,126.7033606366995,36.744391873051924
63,565000001020130002,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 388-2번지 천광빌딩 나동 101호,"충청남도 천안시 동남구 대흥로 333, 나동 101호 (신부동, 천광빌딩)",31121.0,열린동물병원,2018-08-31 23:59:59.0,127.14817280884905,36.817522077946784
