번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
578,460000001020040001,3,폐업,0002,폐업,,충청남도 홍성군 홍성읍 오관리 311-7번지,,,대산동물병원,2018-08-31 23:59:59.0,35.02018115672298,128.5811382564006
587,566000001020120003,3,폐업,0002,폐업,,충청남도 천안시 서북구 백석동 1047번지,,,웰니스클리닉,2018-08-31 23:59:59.0,35.38233906439687,128.8775300874939
643,417000001019980001,3,폐업,0002,폐업,,경기도 양평군 용문면 다문리 704-4번지,,,아주동물병원,2018-08-31 23:59:59.0,35.74022308768116,129.67799180103728
661,405000001020050012,3,폐업,0002,폐업,,경기도 용인시 수지구 상현동 251-2번지 SR프라자 112호,,,박영준동물병원,2018-08-31 23:59:59.0,35.34194918881641,129.4463360560707
674,417000001019690001,3,폐업,0002,폐업,,경기도 양평군 양평읍 양근리 283번지,,,양평동물병원,2018-08-31 23:59:59.0,35.66085084876331,129.68130853954318
680,405000001020010004,3,폐업,0002,폐업,,경기도 용인시 수지구 상현동 99번지,,,이학호동물병원,2018-08-31 23:59:59.0,35.33585738533518,129.45039477114082
727,564000001020090001,3,폐업,0002,폐업,,경기도 용인시 수지구 성복동 129-001번지 플러스클리닉수지센터,,,아프리카 동물병원,2018-08-31 23:59:59.0,35.33240088774568,129.45904430619163
729,405000001020020002,3,폐업,0002,폐업,,경기도 용인시 수지구 상현동 858번지 현대파크5단지내상가 104호,,,상현동물병원,2018-08-31 23:59:59.0,35.34333768265725,129.45030616193654
731,405000001020020004,3,폐업,0002,폐업,,경기도 용인시 수지구 상현동 852번지 만현마을쌍용(아)단지내상가B102,,,애니펫동물병원,2018-08-31 23:59:59.0,35.34356964945368,129.44873327942508
757,382000001020040004,3,폐업,0002,폐업,,경기도 의정부시 호원동 467번지 현대아이파크(아) 상가,,,아야야동물병원,2018-08-31 23:59:59.0,35.30213587036369,129.93141286938388
761,382000001020070002,3,폐업,0002,폐업,,경기도 의정부시 호원동 453번지 럭키마트 외부상가,,,럭키동물병원,2018-08-31 23:59:59.0,35.300907845525934,129.94273170213114
762,382000001020080001,3,폐업,0002,폐업,,경기도 의정부시 호원동 453번지 럭키마트외부상가,,,럭키동물병원,2018-08-31 23:59:59.0,35.300907845525934,129.94273170213114
768,563000001020090001,3,폐업,0002,폐업,,경기도 용인시 기흥구 신갈동 66-5번지,,,제이동물병원,2018-08-31 23:59:59.0,35.364757662624335,129.4095116016199
773,382000001019990003,3,폐업,0002,폐업,,경기도 의정부시 호원동 421번지 신도4차 상가 101호,,,회룡동물병원,2018-08-31 23:59:59.0,35.30277114958285,129.95935062166018
810,360000001020050002,3,폐업,0002,폐업,,광주광역시 서구 화정동 311-2번지,,,풀하우스펫월드,2018-08-31 23:59:59.0,35.19701281922235,126.81806941724447
811,360000001020050003,3,폐업,0002,폐업,,광주광역시 서구 화정동 311-2번지,,,풀하우스펫월드동물병원,2018-08-31 23:59:59.0,35.19701281922235,126.81806941724447
812,360000001020050004,3,폐업,0002,폐업,,광주광역시 서구 치평동 1239번지 롯데마트,,,쿨펫동물병원,2018-08-31 23:59:59.0,35.17733076162894,126.81900261526418
815,360000001020060001,3,폐업,0002,폐업,,광주광역시 서구 화정동 311-2번지,,,풀하우스동물병원,2018-08-31 23:59:59.0,35.19701281922235,126.81806941724447
816,360000001020060002,3,폐업,0002,폐업,,광주광역시 서구 풍암동 1076번지,,,마리동물병원,2018-08-31 23:59:59.0,35.202121612088305,126.78402176229189
817,360000001020060003,3,폐업,0002,폐업,,광주광역시 서구 화정동 312-2번지,,,풀하우스동물병원,2018-08-31 23:59:59.0,35.197137057258125,126.81797679562806
819,360000001020080001,3,폐업,0002,폐업,,광주광역시 서구 농성동 661-25번지,,,노창섭동물병원,2018-08-31 23:59:59.0,35.20577867837465,126.81548493398444
821,360000001020040009,3,폐업,0002,폐업,,광주광역시 서구 치평동 1239번지 롯데마트 1층,,,쿨펫동물병원,2018-08-31 23:59:59.0,35.17733076162894,126.81900261526418
829,360000001020020003,3,폐업,0002,폐업,,광주광역시 서구 풍암동 1111-6번지,,,풍암동물병원,2018-08-31 23:59:59.0,35.1985450537858,126.78613439430872
830,360000001020030001,3,폐업,0002,폐업,,광주광역시 서구 치평동 1208-5번지 행정공제회관 1층,,,신도시동물병원,2018-08-31 23:59:59.0,35.17880398938822,126.82307930744037
