번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
744,564000001020050001,3,폐업,0002,폐업,,경기도 용인시 수지구 성복동 162-2번지 예반프라자 113호,"경기도 용인시 수지구 성복2로 100, 113호 (성복동,예반프라자)",,즐거운 동물병원,2018-08-31 23:59:59.0,35.33399441193349,129.45842812387724
745,564000001020050002,3,폐업,0002,폐업,,경기도 용인시 수지구 동천동 887번지 수지하우비상가 103호,"경기도 용인시 수지구 문인로54번길 2, 103호 (동천동,수지하우비상가)",,수지동물병원,2018-08-31 23:59:59.0,35.35101125736774,129.48104909920312
748,564000001020060004,3,폐업,0002,폐업,,경기도 용인시 수지구 신봉동 83번지 신LG프라자 102호,"경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신LG프라자)",,펫플러스동물병원,2018-08-31 23:59:59.0,35.33505773080333,129.46952367864176
752,382000001020030004,3,폐업,0002,폐업,,경기도 의정부시 금오동 470-5번지 금강프라자 107호,"경기도 의정부시 청사로 49 (금오동,금강프라자 107호)",,펫플러스동물병원,2018-08-31 23:59:59.0,35.3168327008112,129.9912821066399
753,382000001020030005,3,폐업,0002,폐업,,경기도 의정부시 의정부동 185-1번지,경기도 의정부시 호국로 1322 (의정부동),,프렌즈동물병원,2018-08-31 23:59:59.0,35.30256248978583,129.97957631384398
754,405000001020040004,3,폐업,0002,폐업,,경기도 용인시 기흥구 보정동 1019-237번지,경기도 용인시 기흥구 용구대로 2457 (보정동),,Wellness clinic 동물병원,2018-08-31 23:59:59.0,35.35812187044544,129.44694199654177
755,405000001020040005,3,폐업,0002,폐업,,경기도 용인시 수지구 신봉동 909번지 신세계이마트 수지점내,"경기도 용인시 수지구 수지로 203 (신봉동,신세계이마트 수지점내)",,로얄벳동물병원,2018-08-31 23:59:59.0,35.340176899407126,129.46390872335073
756,382000001020040001,3,폐업,0002,폐업,,경기도 의정부시 의정부동 163-11번지,경기도 의정부시 평화로 487 (의정부동),,에이스동물병원,2018-08-31 23:59:59.0,35.30007161497773,129.96971941926924
758,382000001020060001,3,폐업,0002,폐업,,경기도 의정부시 신곡동 673번지 휴먼시티빌딩 206호,"경기도 의정부시 추동로 9 (신곡동,휴먼시티빌딩 206호)",,오즈동물병원,2018-08-31 23:59:59.0,35.307318768707276,129.9791658632967
759,382000001020060003,3,폐업,0002,폐업,,경기도 의정부시 장암동 38-10번지 롯데마트 3층,"경기도 의정부시 장곡로 224 (장암동,롯데마트 3층)",,펫프렌즈 동물병원,2018-08-31 23:59:59.0,35.30492632527045,129.95556384291467
